order_id,customer_id,order_date,total_amount
825,366,14-11-2021,486.9573675
826,485,17-03-2019,25.89965182
827,241,25-08-2020,318.7722914
828,243,31-08-2018,469.0762639
829,343,28-02-2019,321.3646814
830,310,01-10-2019,294.2668025
831,394,29-04-2018,118.4661978
832,94,11-03-2022,225.0357215
833,436,03-05-2017,383.5093962
834,486,01-02-2024,378.8520342
835,350,15-09-2023,286.6312575
836,495,24-06-2019,379.3128923
837,46,14-06-2022,468.5894644
838,431,01-11-2019,312.143922
839,320,06-11-2022,174.3998389
840,425,09-09-2023,346.7108992
841,281,12-09-2017,419.9551178
842,355,18-08-2017,299.1956975
843,111,17-01-2017,176.3039697
844,428,24-01-2017,235.3371087
845,444,23-11-2024,118.9684857
846,96,06-06-2023,438.7631049
847,253,04-01-2023,392.5759411
848,311,16-05-2022,398.5225607
849,51,19-04-2017,471.3354866
850,60,27-07-2024,126.5451015
851,115,17-05-2023,268.9616758
852,268,28-12-2021,161.6953607
853,133,20-02-2023,94.69345443
854,303,12-06-2017,398.690627
855,247,17-03-2018,327.3665323
856,45,06-10-2017,124.6586782
857,129,11-04-2024,88.68276473
858,89,07-08-2020,352.2155182
859,2,30-08-2024,77.41080373
860,128,04-11-2023,51.89439235
861,294,09-11-2018,158.6082501
862,306,11-04-2021,347.3273022
863,313,11-03-2022,81.66218108
864,468,11-12-2016,31.04347785
865,277,31-03-2020,116.7051348
866,444,11-08-2021,424.8183695
867,305,12-07-2018,446.7086639
868,373,26-09-2019,146.4595876
869,99,24-03-2021,55.71076946
870,2,04-01-2024,413.3352186
871,153,22-10-2022,342.8545409
872,270,02-04-2017,219.3435474
873,401,30-09-2017,44.69505979
874,397,21-05-2023,428.7826992
875,283,18-05-2020,103.3020247
876,342,28-12-2019,68.05633387
877,414,25-07-2019,485.0708498
878,104,21-10-2019,188.7333273
879,402,25-04-2020,413.3355977
880,474,14-07-2017,195.1084887
881,376,29-01-2019,473.6194168
882,356,25-10-2024,51.01412474
883,416,05-03-2021,433.6470549
884,257,18-04-2024,340.9466743
885,493,05-05-2022,210.2536781
886,416,06-01-2021,168.7070956
887,332,19-01-2023,167.4800443
888,324,28-07-2021,189.3437819
889,404,14-12-2021,356.196571
890,133,11-10-2023,443.3744765
891,35,25-05-2023,139.8036052
892,186,19-01-2022,279.9282549
893,253,03-11-2021,232.6102816
894,194,30-06-2020,376.9842242
895,404,10-12-2019,261.012887
896,99,12-09-2019,202.7745539
897,157,07-07-2023,149.1011515
898,236,16-09-2019,140.4461256
899,335,15-07-2023,151.0247312
900,479,23-08-2024,42.69003215
901,185,30-06-2022,59.23793268
902,198,08-11-2020,153.6291097
903,109,09-06-2020,38.02974942
904,230,05-05-2018,347.2672599
905,60,05-07-2018,67.44686409
906,369,08-11-2023,155.3774117
907,465,27-07-2024,240.6251515
908,499,29-03-2018,358.5944317
909,62,07-07-2024,30.76793335
910,53,13-09-2020,74.60377851
911,92,14-08-2024,37.10078354
912,377,09-05-2017,256.5362162
913,58,21-05-2019,243.4363166
914,276,03-04-2023,59.54286219
915,382,27-03-2020,166.7954915
916,205,23-04-2020,37.40211459
917,497,03-07-2017,360.4208959
918,254,13-11-2022,22.34708657
919,29,25-07-2018,94.0169591
920,8,22-07-2022,377.1328904
921,419,08-12-2020,99.26422009
922,61,06-09-2021,73.96608013
923,198,07-12-2023,256.4958414
924,245,29-03-2023,375.9374458
925,208,07-12-2017,184.3235063
926,100,23-05-2021,225.1524701
927,439,21-09-2024,107.7155269
928,184,11-10-2021,46.45956101
929,324,18-03-2019,29.71418265
930,393,27-09-2020,324.9850734
931,201,14-01-2022,151.0917507
932,456,05-10-2024,82.064061
933,476,09-11-2023,345.1540088
934,288,22-12-2022,159.3960761
935,337,10-02-2022,466.8053381
936,87,21-06-2023,396.5411744
937,339,23-07-2022,321.2867582
938,463,20-05-2020,24.74792017
939,353,17-09-2022,45.43433383
940,139,20-10-2020,141.8193452
941,271,15-06-2018,489.8864334
942,248,19-09-2018,253.4797501
943,483,09-07-2018,485.0374683
944,114,06-09-2022,433.6659712
945,149,24-06-2024,71.48021461
946,337,04-07-2021,148.5076639
947,14,03-07-2021,72.34337703
948,50,08-05-2023,464.1040182
949,26,16-04-2023,90.8159763
950,208,27-04-2021,124.7288715
951,499,04-08-2018,180.4661321
952,10,26-10-2023,378.80183
953,471,29-08-2019,401.3665704
954,83,28-01-2024,47.64330576
955,373,18-06-2022,418.6104726
956,51,06-08-2019,486.024641
957,9,10-12-2022,26.89893155
958,29,12-01-2019,343.1365298
959,450,08-06-2021,401.0320684
960,433,30-06-2020,136.7509139
961,295,10-07-2017,395.3516961
962,361,07-05-2024,149.6344908
963,390,10-07-2017,260.6077489
964,491,19-06-2019,309.4411617
965,409,17-03-2018,460.3092019
966,175,29-08-2021,72.45130222
967,79,08-11-2017,203.8179543
968,466,09-05-2019,153.2568164
969,156,08-04-2017,468.8640122
970,146,01-12-2017,200.9216914
971,93,14-01-2017,72.22912395
972,423,19-12-2019,333.3264049
973,217,24-06-2023,303.8594515
974,496,20-10-2023,121.1731401
975,78,18-02-2020,388.752161
976,327,28-05-2020,140.6746857
977,257,26-10-2024,230.0947994
978,71,28-04-2020,437.8266031
979,460,15-08-2017,336.8363158
980,213,23-07-2018,181.6617803
981,274,23-05-2024,390.190582
982,466,28-05-2024,496.961104
983,393,17-04-2023,388.8324222
984,409,24-11-2019,84.17893531
985,131,03-10-2017,139.7495275
986,378,08-12-2018,127.4081671
987,62,19-07-2021,424.9099726
988,364,11-11-2018,467.2233756
989,308,07-08-2022,250.5610504
990,148,01-05-2018,137.0247675
991,217,03-07-2019,77.75352558
992,156,14-04-2023,277.4771664
993,110,27-08-2020,282.7315673
994,476,24-11-2019,470.2987956
995,350,24-11-2019,203.0521644
996,2,30-12-2016,202.6817777
997,195,14-10-2024,88.01504592
998,454,18-11-2020,269.1271681
999,439,11-04-2022,439.1285074
1000,287,25-10-2021,304.9057856
1001,22,27-01-2022,386.7282986
1002,42,04-07-2023,334.2010666
1003,436,09-06-2017,278.343268
1004,486,29-09-2022,420.6609404
1005,183,21-11-2017,390.5952288
1006,16,10-06-2020,276.2249264
1007,359,11-03-2017,228.5461913
1008,14,19-05-2018,470.5712882
1009,212,19-03-2019,341.7465833
1010,120,27-09-2022,87.10501264
1011,449,06-05-2019,319.9512405
1012,452,05-01-2023,334.1956905
1013,355,04-12-2019,160.7530684
1014,377,15-03-2023,64.09261911
1015,370,08-09-2020,406.2357445
1016,260,29-08-2019,92.89589818
1017,426,29-06-2018,351.482925
1018,369,01-11-2019,246.3229287
1019,64,07-05-2021,38.08284578
1020,495,27-07-2018,276.0710307
1021,16,05-08-2024,260.2980564
1022,271,28-10-2018,376.4343438
1023,28,13-01-2024,390.9631237
1024,38,06-11-2024,354.4843907
1025,444,16-11-2020,281.609815
1026,444,12-06-2017,159.9757702
1027,46,09-04-2020,195.1096626
1028,226,27-03-2017,378.1736404
1029,497,17-06-2017,415.3554114
1030,230,29-10-2021,282.4342534
1031,347,14-08-2019,22.0287575
1032,122,26-09-2020,393.9026825
1033,141,15-10-2019,98.77128273
1034,103,03-07-2021,116.0170736
1035,323,17-06-2020,410.714996
1036,58,26-07-2023,287.3515712
1037,83,09-09-2018,67.98579668
1038,341,06-07-2023,140.0487104
1039,382,30-08-2024,135.2900265
1040,445,14-08-2023,495.118094
1041,322,15-10-2017,167.0627576
1042,69,25-05-2018,361.2306341
1043,343,22-07-2018,481.5913872
1044,414,09-05-2022,142.5757931
1045,457,25-03-2023,182.3857085
1046,457,19-09-2022,354.0856316
1047,302,04-02-2019,54.91285565
1048,144,13-10-2019,302.2831685
1049,1,25-09-2019,122.3140193
1050,201,16-02-2024,335.9202859
1051,90,20-06-2022,137.457338
1052,298,03-08-2023,119.1712956
1053,176,20-04-2023,276.3470553
1054,138,11-10-2018,495.5088632
1055,314,05-11-2024,242.3584079
1056,474,21-12-2023,267.3947489
1057,248,23-09-2024,218.4550927
1058,243,15-03-2023,304.0583827
1059,500,22-04-2018,66.74733234
1060,20,26-09-2020,232.2020933
1061,99,28-09-2020,329.5753495
1062,70,21-08-2018,447.6527381
1063,52,06-06-2022,421.7099827
1064,451,21-12-2023,242.9884343
1065,420,06-11-2019,375.1882657
1066,398,23-06-2021,484.2368582
1067,176,05-09-2022,183.6534235
1068,409,16-10-2019,191.0919251
1069,284,19-05-2017,255.3845362
1070,292,09-04-2021,453.4518519
1071,305,12-03-2019,456.5157884
1072,420,27-10-2018,450.8820318
1073,238,01-12-2016,378.8321186
1074,335,25-03-2024,467.1851962
1075,374,17-04-2020,56.91615151
1076,327,10-06-2019,267.3628371
1077,199,13-01-2022,403.6045946
1078,147,28-04-2020,349.8523907
1079,56,15-01-2022,458.9615621
1080,423,04-07-2020,155.4119318
1081,65,08-12-2020,323.9057439
1082,37,29-09-2022,411.8216897
1083,476,04-02-2018,387.5119827
1084,154,03-02-2024,440.5772188
1085,272,30-07-2017,448.2880238
1086,111,18-08-2023,56.82761533
1087,457,23-09-2020,176.0255815
1088,369,14-06-2020,445.3043609
1089,178,27-12-2019,426.2848948
1090,22,20-07-2022,78.65065762
1091,26,28-10-2024,403.3423236
1092,187,24-09-2021,346.9336987
1093,414,06-09-2018,136.7065221
1094,39,11-10-2019,438.729829
1095,127,09-11-2017,499.6166883
1096,137,15-04-2022,60.86725644
1097,235,06-12-2022,213.4086924
1098,414,26-07-2022,327.8849549
1099,310,24-01-2019,493.7031754
1100,265,02-04-2017,124.3918707
1101,491,14-12-2020,93.13201225
1102,246,18-01-2017,158.7104973
1103,397,11-05-2021,322.3118103
1104,67,30-05-2024,86.41895696
1105,237,03-05-2023,159.2453277
1106,433,21-06-2020,98.73830536
1107,322,26-06-2017,177.2393702
1108,318,31-03-2019,319.2009682
1109,243,01-04-2020,286.951674
1110,53,04-06-2024,187.552619
1111,241,31-10-2024,139.4040345
1112,31,25-12-2022,41.59071864
1113,61,14-09-2020,123.4947299
1114,450,18-11-2018,295.7212423
1115,335,18-04-2018,458.3809653
1116,9,20-09-2019,119.9331628
1117,262,05-06-2021,428.7393677
1118,352,15-06-2019,256.0863446
1119,388,14-06-2017,380.4944522
1120,474,06-08-2017,162.3420189
1121,393,17-08-2019,424.6770404
1122,478,27-11-2021,309.9170008
1123,14,26-04-2022,252.4407429
1124,21,18-11-2021,331.353245
1125,80,18-02-2023,280.590278
1126,279,19-12-2021,450.147122
1127,335,04-02-2017,114.2042244
1128,118,23-07-2020,458.3969994
1129,110,16-08-2017,342.941013
1130,224,03-11-2018,193.6657361
1131,493,26-01-2022,461.9719913
1132,426,17-03-2021,178.095552
1133,132,02-12-2018,318.0737387
1134,128,07-07-2020,194.494072
1135,294,27-04-2024,61.61569027
1136,402,29-04-2021,398.830916
1137,218,02-01-2020,242.8603766
1138,384,09-03-2023,115.1844737
1139,378,21-05-2024,318.7582011
1140,433,12-07-2024,291.1894881
1141,306,07-09-2019,377.8859845
1142,66,16-11-2024,20.19928033
1143,399,14-04-2017,120.5305644
1144,217,08-08-2021,238.995949
1145,335,13-10-2022,218.7913914
1146,432,25-06-2020,278.231365
1147,377,12-02-2022,304.4326796
1148,499,12-08-2023,136.2755157
1149,404,01-07-2018,297.1499117
1150,339,06-06-2017,385.4309656
1151,24,13-04-2018,477.6043572
1152,206,02-10-2020,137.7511317
1153,376,30-09-2021,336.9708358
1154,238,08-08-2018,231.7483809
1155,214,18-06-2019,286.4356336
1156,245,06-06-2020,367.4824013
1157,401,08-10-2022,103.1722634
1158,435,27-06-2023,55.07079047
1159,483,04-12-2016,469.1210046
1160,233,13-06-2021,334.045058
1161,455,08-02-2022,139.797485
1162,495,24-03-2023,395.2481647
1163,105,27-08-2021,438.7851916
1164,432,18-02-2017,63.96299547
1165,472,17-10-2017,135.0393595
1166,260,15-09-2017,355.7153913
1167,326,08-07-2019,355.3036979
1168,196,30-12-2018,223.6450375
1169,222,15-12-2017,158.2748556
1170,131,21-02-2017,443.1335349
1171,185,16-02-2023,388.7376964
1172,276,16-07-2022,219.5886932
1173,160,27-12-2016,101.7576887
1174,308,09-07-2019,259.2887833
1175,19,18-10-2017,282.6520842
1176,402,11-11-2022,228.3571403
1177,261,28-01-2018,79.45077103
1178,436,20-08-2017,286.9671994
1179,294,20-09-2024,28.84197468
1180,397,21-06-2024,307.4297201
1181,169,29-01-2019,214.6682609
1182,228,09-11-2017,423.6669972
1183,60,31-03-2021,39.93406334
1184,214,21-12-2023,300.2116659
1185,344,25-10-2020,335.7936566
1186,171,05-06-2017,188.975114
1187,201,19-01-2017,28.25741456
1188,67,06-09-2019,43.14847295
1189,86,04-08-2017,460.0948704
1190,404,05-02-2023,306.9038442
1191,353,02-03-2020,398.1120231
1192,289,06-12-2020,287.9005548
1193,173,02-08-2020,253.6980249
1194,101,30-07-2019,208.2771716
1195,254,19-10-2022,290.861887
1196,135,10-04-2022,428.6258154
1197,316,27-05-2023,163.9861408
1198,107,16-08-2021,97.12938045
1199,366,10-11-2019,435.449812
1200,61,16-01-2017,41.91742288
1201,165,19-10-2019,366.8695124
1202,163,30-05-2021,58.97541851
1203,98,23-07-2023,159.3961161
1204,361,01-11-2017,271.5325317
1205,156,25-02-2018,482.2031964
1206,335,06-08-2022,282.7095456
1207,487,10-07-2020,452.628295
1208,331,19-02-2023,64.23312233
1209,452,19-08-2020,350.5211885
1210,127,09-02-2018,409.5053771
1211,172,25-02-2017,386.442448
1212,492,16-11-2018,346.9580832
1213,162,24-10-2023,459.8923307
1214,14,17-01-2023,24.58178013
1215,52,02-04-2024,183.5710205
1216,399,14-01-2019,466.1531833
1217,310,22-09-2023,188.6298591
1218,83,23-08-2023,226.5364578
1219,268,02-07-2021,338.2902522
1220,376,13-06-2024,160.1478049
1221,69,22-04-2017,250.3701635
1222,83,12-12-2019,486.6286584
1223,490,16-10-2019,386.7300366
1224,108,20-05-2021,447.3755899
1225,459,12-10-2024,470.8129901
1226,47,16-02-2019,281.5952025
1227,478,22-04-2022,39.46446658
1228,289,29-07-2024,167.2880597
1229,102,28-12-2020,168.2493486
1230,264,05-11-2017,67.25162406
1231,424,07-11-2019,307.1512736
1232,122,09-05-2017,162.109279
1233,103,15-09-2024,28.69695189
1234,14,14-02-2022,141.1358258
1235,440,30-11-2016,375.4417524
1236,486,11-01-2017,400.0618389
1237,209,24-08-2021,409.9788707
1238,165,19-07-2017,198.4967748
1239,307,27-05-2020,155.5010245
1240,383,29-01-2023,95.41231133
1241,17,10-03-2018,34.41022036
1242,40,26-10-2020,436.961722
1243,35,27-05-2022,118.1142034
1244,368,07-12-2021,131.6717097
1245,106,08-10-2022,196.7771325
1246,164,07-09-2020,265.2357317
1247,222,22-04-2024,140.8231762
1248,318,02-07-2018,226.568662
1249,74,05-04-2019,71.84183984
1250,472,12-04-2021,312.0346731
1251,163,17-06-2022,264.0660072
1252,303,04-04-2022,292.5382987
1253,28,23-09-2021,106.5478748
1254,282,28-04-2022,165.0909651
1255,26,21-08-2020,228.7298912
1256,279,22-10-2023,205.0433677
1257,127,11-04-2023,196.1592773
1258,362,26-10-2024,207.4611815
1259,78,24-04-2019,359.5771765
1260,90,21-09-2018,301.3089453
1261,137,26-03-2019,317.5139041
1262,223,21-10-2024,426.2444729
1263,29,01-10-2021,406.1780674
1264,405,26-07-2018,202.5011184
1265,7,05-08-2017,395.8553518
1266,142,07-09-2019,290.4496137
1267,207,01-08-2024,360.468559
1268,102,02-04-2020,342.6998046
1269,252,18-07-2017,347.7776524
1270,7,01-11-2017,288.2605613
1271,437,15-12-2018,493.6890912
1272,344,16-07-2024,456.8049089
1273,315,29-08-2023,165.3061545
1274,381,04-12-2019,377.0229447
1275,5,16-08-2024,131.3693513
1276,475,29-09-2020,384.4010051
1277,162,18-04-2017,410.9680943
1278,81,22-01-2017,282.8845392
1279,240,29-08-2018,496.548683
1280,186,17-07-2019,196.0413753
1281,312,28-09-2022,375.7540607
1282,482,05-03-2020,43.60901131
1283,326,17-11-2024,376.852071
1284,490,23-11-2024,46.42027192
1285,77,31-01-2018,230.4109526
1286,29,16-08-2022,312.8771335
1287,336,15-09-2022,323.4706828
1288,190,17-09-2017,116.3211672
1289,34,05-12-2018,357.7484355
1290,198,13-04-2017,26.67947475
1291,249,16-01-2020,323.7062399
1292,13,11-06-2020,247.5432651
1293,442,13-10-2021,30.56836583
1294,219,24-05-2024,214.6147427
1295,259,25-08-2022,378.4140008
1296,128,29-01-2018,178.3504683
1297,277,04-07-2018,405.3049655
1298,275,19-05-2019,400.3705198
1299,367,12-10-2020,208.0298508
1300,346,15-08-2021,248.3564234
1301,237,07-05-2018,269.1951413
1302,239,06-02-2022,51.7390809
1303,361,16-06-2017,497.3337989
1304,395,20-07-2022,278.3372613
1305,195,29-10-2019,260.6518624
1306,10,09-12-2018,106.9106693
1307,448,31-07-2020,177.0093086
1308,70,12-09-2023,326.6503132
1309,397,12-12-2017,320.0279466
1310,21,25-06-2018,365.8765004
1311,118,25-08-2024,109.8369818
1312,359,25-09-2018,206.0824308
1313,348,16-07-2020,211.2830313
1314,438,11-11-2019,410.1108705
1315,6,26-12-2016,110.0534992
1316,390,21-09-2022,287.9529654
1317,33,16-08-2022,305.1428453
1318,122,12-09-2020,437.8158399
1319,432,02-04-2017,130.6924695
1320,25,03-04-2021,300.4306782
1321,284,05-12-2021,401.9986636
1322,56,10-10-2017,123.0878614
1323,138,19-01-2021,186.7271919
1324,213,31-10-2021,447.2337519
1325,310,22-07-2020,490.5595075
1326,198,01-08-2017,332.2331687
1327,120,02-03-2024,301.0262872
1328,265,29-01-2024,471.6217189
1329,380,26-01-2020,472.840917
1330,112,21-03-2021,457.773079
1331,454,07-07-2022,328.7295979
1332,226,08-02-2022,482.3946414
1333,50,25-09-2022,61.23715403
1334,418,22-07-2019,407.0854111
1335,24,08-03-2022,213.4538135
1336,426,29-04-2022,329.1568888
1337,212,18-01-2023,468.1697465
1338,186,13-08-2018,317.9760093
1339,229,12-11-2022,479.1749649
1340,74,18-07-2017,125.8025179
1341,314,06-11-2022,80.47788707
1342,94,28-09-2022,138.6428118
1343,298,09-08-2021,195.0285451
1344,391,11-01-2017,337.4034584
1345,54,15-10-2020,192.7366362
1346,250,25-07-2022,334.3695931
1347,187,11-05-2024,360.6925085
1348,297,30-12-2023,429.7598852
1349,415,31-12-2016,69.051471
1350,235,12-12-2016,235.7584588
1351,458,11-11-2017,292.1131107
1352,7,27-06-2024,235.4172223
1353,402,22-08-2024,315.9272866
1354,126,23-02-2018,239.580949
1355,97,09-06-2022,267.0328935
1356,238,22-09-2021,483.6045839
1357,415,18-03-2021,237.6959112
1358,382,06-09-2020,410.5099145
1359,129,10-05-2019,183.9193456
1360,267,22-12-2018,336.2980326
1361,222,20-07-2024,250.843333
1362,466,20-04-2024,300.9795848
1363,132,09-10-2020,107.2914572
1364,433,29-11-2022,238.9988819
1365,378,29-04-2019,197.7962067
1366,106,21-02-2019,26.76180321
1367,221,15-05-2023,188.9978034
1368,322,19-08-2023,23.49289983
1369,180,29-04-2017,67.76843541
1370,490,11-03-2023,65.57575345
1371,157,21-02-2023,134.656695
1372,444,05-12-2017,377.2218275
1373,30,19-07-2018,211.2982841
1374,104,09-09-2019,419.932117
1375,356,16-08-2024,51.11538735
1376,229,15-01-2022,329.7978955
1377,146,09-01-2022,354.4601155
1378,165,23-03-2020,154.161485
1379,81,29-03-2019,148.8325381
1380,191,10-01-2021,251.7435585
1381,368,06-09-2018,420.3223547
1382,444,17-03-2023,471.8582455
1383,245,05-07-2023,470.9100379
1384,352,17-01-2019,179.5857952
1385,351,18-02-2017,60.36364432
1386,31,05-06-2017,270.7106878
1387,279,19-12-2017,351.1606324
1388,182,02-04-2019,74.72995363
1389,53,24-04-2024,279.6274425
1390,214,02-08-2021,22.03087208
1391,495,14-06-2019,470.7265531
1392,121,10-01-2022,94.9781606
1393,390,16-09-2018,178.1318904
1394,277,01-02-2017,97.65304709
1395,13,24-04-2017,284.7765119
1396,433,08-02-2023,441.7175266
1397,224,19-04-2023,100.1248992
1398,403,13-07-2017,126.7761871
1399,147,07-04-2023,43.4203358
1400,101,09-04-2017,98.25790568
1401,163,26-04-2022,240.7687341
1402,22,22-03-2018,193.7106392
1403,14,24-03-2017,85.44584079
1404,154,02-03-2024,362.6917355
1405,486,25-06-2017,486.7470494
1406,293,20-05-2021,329.3944957
1407,493,07-07-2021,427.4125244
1408,72,25-05-2017,49.21616869
1409,432,03-11-2022,286.0340994
1410,497,08-10-2022,108.1185103
1411,311,06-11-2022,469.8117398
1412,1,25-11-2024,99.63597563
1413,59,25-10-2024,193.4416479
1414,156,04-05-2019,434.4935457
1415,215,28-12-2018,110.6404074
1416,293,07-12-2017,39.24266497
1417,12,29-11-2018,347.5725833
1418,412,17-10-2024,303.508013
1419,327,04-09-2020,46.60921338
1420,241,29-05-2022,75.22715696
1421,356,14-12-2021,345.6442835
1422,445,29-05-2018,310.2369066
1423,396,13-02-2024,274.6049706
1424,171,21-06-2022,459.4495491
1425,276,10-12-2017,21.42934451
1426,319,23-05-2018,274.6875913
1427,227,19-10-2018,491.453726
1428,73,30-03-2017,332.3996749
1429,326,10-06-2021,216.0727787
1430,391,08-03-2023,245.8912143
1431,27,15-09-2017,101.2351482
1432,391,10-06-2023,155.4203774
1433,269,13-02-2017,165.6877542
1434,309,24-01-2019,53.27889804
1435,326,16-03-2020,102.7500515
1436,20,19-10-2018,94.46989268
1437,60,24-03-2022,426.4484188
1438,105,24-12-2017,197.9040021
1439,314,12-04-2022,69.40793933
1440,77,07-03-2020,191.1762562
1441,414,09-12-2018,138.9227292
1442,165,31-10-2022,114.581657
1443,250,07-12-2021,492.8871174
1444,48,02-06-2022,492.266363
1445,297,29-12-2016,195.05086
1446,423,18-09-2022,58.75974252
1447,10,09-02-2018,409.5795322
1448,10,06-07-2019,351.5301167
1449,13,25-08-2024,287.7427634
1450,40,19-04-2017,54.84482792
1451,331,18-02-2024,384.7497628
1452,478,06-02-2024,251.0940002
1453,422,10-01-2024,126.2365845
1454,214,25-02-2017,37.44526205
1455,45,12-12-2019,205.9153582
1456,174,03-07-2020,488.3483431
1457,379,17-04-2024,321.0941572
1458,373,24-12-2021,45.08364698
1459,412,08-01-2019,188.157791
1460,245,16-01-2021,79.74376817
1461,474,13-05-2021,422.6718634
1462,446,13-05-2020,411.7398405
1463,320,26-10-2020,382.5323693
1464,403,23-09-2024,232.9144961
1465,465,13-01-2023,196.9119525
1466,50,06-12-2021,439.1671513
1467,384,22-09-2022,134.4068255
1468,361,25-07-2022,91.78247928
1469,470,20-05-2024,134.1359845
1470,246,09-06-2022,448.9179109
1471,174,28-09-2019,465.2171547
1472,452,09-12-2020,49.03466436
1473,222,31-03-2021,380.8189126
1474,476,26-01-2024,213.4333285
1475,58,07-02-2023,421.9962162
1476,320,12-09-2018,325.7644864
1477,326,25-02-2021,402.9587171
1478,461,17-11-2017,326.6585057
1479,396,23-08-2023,286.9796365
1480,157,11-06-2017,180.0637112
1481,417,24-12-2018,316.1035768
1482,183,28-03-2018,103.1427042
1483,161,23-10-2020,79.87465092
1484,187,01-03-2017,106.8074757
1485,285,22-09-2019,330.3648022
1486,333,28-09-2021,480.960098
1487,316,24-12-2023,385.4170584
1488,383,25-02-2024,232.5248141
1489,271,16-03-2018,184.5990774
1490,320,20-09-2020,86.003328
1491,9,28-03-2018,325.3638029
1492,337,18-11-2023,59.24927142
1493,216,28-09-2022,423.2078649
1494,199,16-09-2022,228.4861335
1495,325,20-09-2019,246.1136215
1496,387,08-04-2024,195.462646
1497,394,10-04-2022,421.7881295
1498,458,31-07-2022,85.14140462
1499,300,25-03-2017,248.9176663
1500,310,17-06-2020,139.1562294
1501,333,15-08-2024,63.22693966
1502,372,15-12-2016,80.29828255
1503,336,27-04-2023,197.5636253
1504,56,24-12-2018,112.827321
1505,36,13-03-2021,215.0643216
1506,311,20-09-2020,358.2200864
1507,372,16-08-2018,31.86530041
1508,78,06-04-2021,188.2846231
1509,329,04-10-2022,445.6017383
1510,117,30-08-2020,384.3985882
1511,337,26-07-2021,300.1965346
1512,8,10-11-2023,98.10349716
1513,256,25-12-2023,177.8347427
1514,44,03-05-2018,28.65817862
1515,327,20-07-2020,184.2871416
1516,395,04-04-2023,162.9432369
1517,445,04-08-2021,225.0201223
1518,338,17-03-2021,168.0265102
1519,427,23-04-2020,303.4210308
1520,10,25-12-2017,376.1452981
1521,249,14-02-2019,321.6051765
1522,206,12-10-2017,225.6028578
1523,329,16-05-2022,271.6771596
1524,157,01-11-2018,281.6735816
1525,116,23-05-2021,192.9626198
1526,355,27-12-2023,129.8953293
1527,268,16-10-2021,217.8614175
1528,348,12-05-2020,103.9381496
1529,344,21-07-2023,55.47686749
1530,297,27-02-2019,281.7750868
1531,34,19-10-2022,406.7682005
1532,32,24-09-2022,145.7206563
1533,28,23-03-2023,191.3216293
1534,307,14-03-2020,449.1109219
1535,343,30-05-2017,230.2774365
1536,197,28-06-2018,409.0815678
1537,92,29-10-2018,92.69024311
1538,239,16-09-2024,443.7276803
1539,361,06-05-2017,292.4486717
1540,325,25-09-2021,199.5923284
1541,493,10-08-2019,349.1363133
1542,339,23-11-2018,194.2555676
1543,199,28-10-2023,267.3105857
1544,332,18-08-2022,189.0983356
1545,46,03-01-2019,78.6200007
1546,185,17-08-2019,457.1095025
1547,9,23-08-2021,86.08336617
1548,76,15-08-2021,175.3258031
1549,196,27-11-2022,62.54635985
1550,404,16-11-2022,164.037979
1551,74,03-10-2022,173.9468469
1552,423,21-09-2017,239.5630568
1553,418,16-09-2019,292.1494235
1554,399,23-01-2021,135.8492661
1555,216,06-04-2018,287.9093375
1556,121,09-09-2023,453.3519144
1557,476,07-05-2021,108.7146554
1558,146,01-05-2019,56.3310997
1559,434,02-03-2022,492.8450425
1560,392,21-09-2022,308.3496217
1561,160,29-12-2023,174.6465879
1562,273,21-05-2021,186.6261009
1563,41,29-04-2022,388.0336378
1564,164,04-10-2022,266.2917708
1565,45,24-11-2019,102.6173362
1566,42,09-01-2019,314.9191142
1567,80,08-08-2022,281.7207819
1568,228,22-04-2020,25.34738611
1569,488,05-09-2019,447.0428622
1570,175,08-03-2022,448.0968092
1571,258,24-01-2022,466.8073863
1572,50,04-05-2017,291.0213457
1573,495,27-09-2017,323.7584689
1574,5,29-03-2017,288.1929205
1575,228,12-01-2023,172.5396404
1576,38,14-05-2024,349.3087232
1577,363,14-06-2021,413.028926
1578,366,21-10-2017,122.7723542
1579,60,26-09-2019,340.6857106
1580,107,28-08-2020,386.4553478
1581,168,07-04-2024,334.158646
1582,208,07-05-2023,94.52629367
1583,489,06-01-2022,329.2501778
1584,333,02-03-2020,85.94781525
1585,184,02-10-2022,423.3448037
1586,111,07-09-2024,108.5524406
1587,294,28-12-2022,346.2423061
1588,389,08-04-2017,378.5180068
1589,341,25-10-2023,457.8956449
1590,368,29-11-2018,498.3509467
1591,316,18-03-2023,110.7107309
1592,191,24-03-2017,490.7874117
1593,489,31-03-2020,301.2230368
1594,79,14-02-2018,127.7164283
1595,185,16-04-2023,477.4681981
1596,67,12-08-2023,469.4640865
1597,392,18-11-2017,490.6268726
1598,465,06-02-2018,417.7106996
1599,190,06-06-2020,85.71711689
1600,247,10-07-2023,165.2520947
1601,74,05-11-2017,409.0789526
1602,220,24-09-2022,216.9860888
1603,352,14-12-2019,128.2316995
1604,394,26-01-2017,25.61908803
1605,54,10-02-2023,91.68127935
1606,377,19-12-2016,421.9813077
1607,488,19-10-2017,221.1360441
1608,162,12-05-2024,234.0012245
1609,177,02-11-2017,28.84401127
1610,352,09-07-2021,419.5551599
1611,374,28-05-2017,96.31435652
1612,426,25-06-2018,224.5179602
1613,146,12-06-2020,335.4942515
