order_item_id,order_id,product_id,quantity,price
945,3205,70,2,12.60458412
946,2841,82,2,66.28692014
947,3822,60,2,66.84443983
948,1720,68,2,16.8404411
949,3129,98,4,52.92008808
950,146,79,2,18.4003269
951,2881,9,2,37.44008898
952,1977,80,1,94.34170095
953,867,64,3,23.62717349
954,1763,86,3,88.07147297
955,1041,57,1,89.85413274
956,1387,56,2,45.13301466
957,3124,97,4,60.28627351
958,1240,77,4,89.42437894
959,4998,65,1,60.25149608
960,1062,21,1,20.71345275
961,2449,28,2,98.86655311
962,1452,44,4,53.36713487
963,3209,76,3,11.37379659
964,1748,96,3,65.11430115
965,3111,91,1,11.12296638
966,4036,86,4,86.23081588
967,3154,46,1,25.19199806
968,3529,84,1,46.25551028
969,1568,49,2,52.94002439
970,1398,99,2,37.06674549
971,168,67,4,18.09774763
972,54,8,4,52.54579306
973,1356,41,2,81.64572986
974,4594,55,2,94.31921102
975,4356,71,3,83.60871941
976,4101,68,4,46.69089998
977,2392,7,1,15.68612114
978,4399,62,3,79.20918695
979,1738,31,1,12.47054979
980,3785,69,3,67.84872688
981,4458,24,3,44.79774388
982,145,99,3,71.87131271
983,3037,18,2,40.86728573
984,2893,55,1,56.61861085
985,1524,10,2,65.19534252
986,572,48,1,65.89004675
987,2195,19,1,21.53960564
988,4017,31,3,93.12069698
989,1733,55,4,56.60583915
990,660,78,4,44.23288264
991,2302,49,2,71.29140313
992,3561,85,4,11.03865502
993,1920,17,1,44.23278153
994,2582,41,1,62.98411704
995,2937,15,2,13.0920422
996,4651,58,4,66.56350961
997,959,66,4,41.82788055
998,3325,49,2,10.8775685
999,1973,84,2,42.6129213
1000,3611,84,3,41.31524753
1001,2552,15,3,50.91317374
1002,393,20,1,98.86116877
1003,361,79,1,96.20179874
1004,4511,32,4,54.46525691
1005,843,32,4,37.7494927
1006,767,62,3,21.36044123
1007,2980,70,4,48.21407863
1008,4322,49,4,34.73463362
1009,613,2,2,46.13888577
1010,1475,90,4,65.14684043
1011,4495,88,3,72.97991786
1012,3196,50,2,11.58453285
1013,3280,2,2,20.33211192
1014,2520,25,3,42.5924636
1015,3087,92,1,16.25427564
1016,3783,11,1,49.09664117
1017,4917,88,4,50.33402089
1018,2027,58,1,15.84207665
1019,32,12,3,95.83981402
1020,2515,64,4,18.32876697
1021,3403,47,2,13.26106268
1022,3518,39,3,36.8929334
1023,1719,62,2,78.63013507
1024,2882,95,3,21.58616661
1025,3320,5,1,99.95572814
1026,2555,63,3,62.69558873
1027,2842,94,4,45.60949598
1028,1694,74,1,31.77957233
1029,2135,59,2,21.1945537
1030,899,44,3,31.15171765
1031,3030,97,4,88.733486
1032,2869,88,3,58.06264916
1033,4225,47,4,82.92993683
1034,924,89,4,59.54635199
1035,196,16,1,69.049367
1036,3499,83,2,43.38194628
1037,4552,14,2,84.47377853
1038,3705,4,3,63.79123479
1039,2886,41,2,57.80996024
1040,2812,15,2,51.70903686
1041,3114,44,3,66.26439788
1042,3044,33,2,22.02791756
1043,1692,21,2,76.38423349
1044,4363,40,3,46.89579964
1045,755,60,3,44.1736695
1046,2411,96,3,19.48308375
1047,79,4,4,95.26784323
1048,3573,85,1,69.0908281
1049,4197,58,3,96.12238233
1050,262,27,2,10.94876832
1051,491,72,1,20.63542519
1052,3998,30,2,81.46718898
1053,1181,85,4,97.24334681
1054,2794,79,3,83.30306877
1055,1683,50,1,89.02606193
1056,3880,10,2,51.6549175
1057,4296,64,1,32.62164279
1058,892,50,4,92.60271974
1059,257,38,2,70.16117095
1060,4452,3,2,41.93390701
1061,3738,26,2,99.34496332
1062,3941,72,4,24.28130469
1063,4332,38,4,58.06118636
1064,3428,41,4,60.96360542
1065,711,73,1,88.45658719
1066,357,36,4,29.16392843
1067,4006,49,1,26.58676464
1068,4093,81,3,20.98289045
1069,252,21,4,60.24137642
1070,4580,43,2,66.73309402
1071,4245,33,2,37.98906801
1072,1912,37,2,89.89640622
1073,4712,62,2,63.56533477
1074,4568,18,1,91.61324076
1075,3312,39,1,32.94690604
1076,2429,48,2,81.41683203
1077,1496,50,3,28.62967779
1078,958,10,2,64.77408468
1079,380,27,4,14.00580206
1080,4072,100,2,25.12858426
1081,2795,24,1,14.61659179
1082,3264,53,4,16.65423787
1083,1863,61,3,77.33290882
1084,1161,20,4,98.3214762
1085,4791,28,2,14.00759716
1086,3660,73,4,50.21410902
1087,3659,71,4,60.1599631
1088,4784,20,4,66.24889079
1089,1512,77,1,19.30234401
1090,3632,71,4,95.3444375
1091,461,32,2,46.62590756
1092,2798,43,1,99.24064396
1093,841,100,3,74.76920469
1094,4154,2,1,19.94596425
1095,3925,97,4,14.67431319
1096,4029,20,4,73.09149319
1097,1644,77,3,10.59193489
1098,4227,51,1,96.55610962
1099,1003,70,1,12.71979405
1100,3848,64,4,74.60478042
1101,201,71,3,58.02481706
1102,2614,43,3,23.99598443
1103,1262,64,4,25.44828746
1104,1483,27,2,80.85855757
1105,1590,11,4,51.09241277
1106,163,9,4,57.42722105
1107,1640,60,4,13.03921517
1108,354,72,1,13.64112427
1109,1984,79,1,42.89676612
1110,945,51,4,61.20639911
1111,2886,81,3,66.12005637
1112,3923,57,3,29.67009093
1113,1768,38,2,56.66154114
1114,1686,80,3,90.86748704
1115,1969,40,1,36.1055424
1116,1495,36,1,95.63086681
1117,998,72,1,64.6809842
1118,1249,72,3,23.95569643
1119,3710,71,3,78.32398571
1120,3458,65,1,13.83481091
1121,3483,73,2,66.314775
1122,3233,49,2,95.66960987
1123,4014,98,3,19.47451985
1124,969,73,3,24.22385957
1125,3066,74,1,82.47682457
1126,773,91,1,65.08740925
1127,4928,31,4,36.50880406
1128,579,47,4,33.60941049
1129,1203,55,3,61.15086869
1130,2102,52,4,52.29382707
1131,2545,48,2,84.98369252
1132,2792,52,1,23.67319814
1133,4880,25,2,20.4469435
1134,3324,23,1,47.46070961
1135,4551,68,4,14.71277666
1136,1925,21,1,11.02401984
1137,3142,10,1,28.4394857
1138,662,95,1,91.80617985
1139,1751,37,3,44.82726805
1140,832,56,1,18.64615476
1141,2222,14,1,29.27412867
1142,3652,37,1,43.52535138
1143,2463,38,3,51.05729973
1144,1814,96,4,78.8026535
1145,4269,18,4,23.21693962
1146,1275,84,3,33.2302285
1147,1191,86,4,32.10416207
1148,4986,32,4,98.96331089
1149,1856,81,1,90.93773888
1150,1553,81,4,97.12223793
1151,2255,1,4,26.69223266
1152,828,90,4,94.035501
1153,4881,17,2,27.33080105
1154,4497,78,4,16.27638185
1155,4624,62,3,49.66100581
1156,3175,36,3,39.47261185
1157,2282,20,4,70.74513252
1158,4930,95,4,91.72032779
1159,1721,72,4,18.11185793
1160,905,29,3,97.51417572
1161,4514,17,1,35.26131262
1162,4555,5,1,76.17506853
1163,3874,26,1,97.79353602
1164,442,16,3,41.06871434
1165,892,60,3,28.59685832
1166,4719,70,1,33.43840594
1167,4788,79,2,79.20140075
1168,862,11,3,67.7995899
1169,1281,73,4,73.39038519
1170,4938,44,2,19.72717066
1171,3787,62,1,87.92045734
1172,4390,41,2,46.23485587
1173,3945,51,4,39.63631676
1174,2563,96,1,50.3377694
1175,4534,96,3,39.31673823
1176,2853,84,3,64.41185608
1177,4774,84,3,18.22825646
1178,2744,35,2,38.37113488
1179,2679,80,2,30.72213423
1180,3594,35,4,49.86971062
1181,1610,58,2,50.89268437
1182,111,14,1,80.74847713
1183,3837,72,4,45.76715931
1184,295,39,1,14.536202
1185,3765,64,3,57.52499017
1186,3701,7,4,83.2259244
1187,1818,1,1,90.99514961
1188,3877,1,3,54.99095107
1189,4631,88,3,84.64199677
1190,257,10,2,38.42683292
1191,1109,50,4,93.91382824
1192,3696,47,2,43.64167154
1193,3767,31,4,74.8489059
1194,4439,7,3,75.41012072
1195,390,38,2,84.39233499
1196,1693,77,4,58.42703966
1197,4986,4,2,45.62601051
1198,3406,97,1,52.0940989
1199,3126,94,4,29.46598808
1200,1361,54,3,19.98154089
1201,2006,7,2,91.59392629
1202,3707,13,3,34.16765586
1203,2791,46,3,22.31091903
1204,4401,42,3,85.793248
1205,2593,63,2,61.80396461
1206,3478,3,3,35.67758916
1207,3003,14,2,51.28414377
1208,143,9,2,65.22579448
1209,4066,9,2,89.82333408
1210,3692,96,1,77.33212037
1211,1461,17,4,66.71495662
1212,4828,6,1,99.18543569
1213,1220,32,2,32.66700559
1214,2785,89,3,45.27498961
1215,4721,26,3,32.10703323
1216,2759,9,1,66.44602115
1217,4864,21,1,13.24264767
1218,3679,97,4,58.46544328
1219,4172,62,4,28.38215815
1220,2630,51,2,13.4337606
1221,2484,6,2,97.189266
1222,3906,96,4,17.46894465
1223,3398,29,1,89.68130155
1224,2493,71,3,38.45971884
1225,2345,67,1,53.79036449
1226,2269,72,2,17.39054725
1227,1319,18,1,13.6478749
1228,720,28,2,84.14019034
1229,3818,2,2,78.0677165
1230,808,59,2,86.05310565
1231,1268,7,2,84.6936527
1232,4339,66,1,40.9796565
1233,448,1,4,69.44115766
1234,3033,50,2,80.91337724
1235,3600,99,4,75.75991827
1236,3733,99,4,56.7233426
1237,1540,33,1,81.00063086
1238,4136,63,3,90.16461007
1239,4016,97,4,79.8145271
1240,2095,80,3,87.97822475
1241,486,62,4,28.97551331
1242,1695,52,3,66.24122656
1243,1473,48,4,86.92523597
1244,667,68,1,23.20081961
1245,2475,40,3,66.05888067
1246,4856,71,3,38.11025356
1247,1388,54,1,54.42963518
1248,1716,81,1,61.33130843
1249,2027,58,1,94.7924401
1250,1117,78,4,82.28633873
1251,4830,24,2,77.31692058
1252,2461,76,2,52.45513868
1253,1914,71,2,18.08044184
1254,4063,65,1,31.06934935
1255,2598,25,4,16.09479653
1256,3589,15,3,14.51583487
1257,1008,17,1,38.94309436
1258,797,13,2,67.26186956
1259,4138,24,2,77.66620144
1260,500,13,1,37.74498588
1261,3241,8,3,49.95902841
1262,3340,90,4,37.7732495
1263,1305,90,1,84.27138508
1264,4547,92,4,21.00053941
1265,1863,79,3,84.41465868
1266,1497,100,3,93.46367738
1267,736,94,4,95.59064685
1268,4619,62,2,15.23885714
1269,4148,96,2,94.27167391
1270,2056,100,3,99.96610815
1271,3831,21,2,90.09916174
1272,3382,77,2,99.96164543
1273,4087,2,1,14.51247963
1274,1279,38,3,70.67051716
1275,1659,21,4,57.62164954
1276,3941,73,3,93.56132593
1277,47,65,3,60.91860959
1278,3291,3,3,31.82228995
1279,177,12,1,46.93006327
1280,4536,80,3,73.32499508
1281,3715,67,4,99.29603754
1282,1765,75,2,18.30740742
1283,3825,61,4,71.65529409
1284,3897,3,2,31.19799211
1285,1919,92,1,84.00950313
1286,2065,48,1,32.43678052
1287,1073,57,4,15.84502041
1288,2988,5,4,64.60137558
1289,854,63,1,63.75021734
1290,2701,97,1,55.03175505
1291,4147,91,3,58.0884372
1292,1984,67,3,69.81502567
1293,3233,66,4,45.7925462
1294,954,42,2,91.26109026
1295,3348,17,4,76.92010931
1296,479,69,1,85.22151426
1297,1721,7,4,90.65160625
1298,2848,98,2,15.65487287
1299,1160,41,4,53.79715621
1300,2116,81,4,44.36999366
1301,253,83,2,30.22934781
1302,204,54,3,82.66967649
1303,663,26,1,98.52011783
1304,1961,86,2,92.63839567
1305,3288,55,2,31.05733491
1306,550,68,3,29.22988362
1307,3631,20,1,10.10372943
1308,1101,24,3,82.21538384
1309,3295,17,2,46.8021063
1310,1846,100,1,67.32404518
1311,1172,98,4,38.51643303
1312,2858,22,1,49.07447473
1313,1904,4,2,13.1532852
1314,727,15,4,95.06774798
1315,1967,4,1,15.05038466
1316,3148,72,1,13.61139826
1317,3066,4,3,69.5794445
1318,4115,65,3,97.23911184
1319,158,12,2,42.17368522
1320,4492,38,3,17.69253621
1321,3808,66,2,42.41887882
1322,3170,5,1,13.9050477
1323,909,15,4,52.87091325
1324,673,9,1,73.32928061
1325,4905,51,2,81.66596554
1326,2015,91,3,41.19663711
1327,4415,23,1,68.39540455
1328,105,72,1,89.57679277
1329,4590,5,4,67.81626132
1330,3372,26,2,47.69623049
1331,3017,17,2,41.99093302
1332,3327,58,1,27.72561359
1333,181,97,3,67.23808648
1334,4992,95,4,42.75579723
1335,2512,11,1,74.12608295
1336,1429,13,1,91.42288689
1337,1404,16,2,16.54057349
1338,1332,95,4,27.6508808
1339,3564,31,1,54.34535868
1340,2995,21,2,68.50365254
1341,1061,47,1,73.51397441
1342,3481,58,1,57.87623481
1343,2801,93,1,26.94467971
1344,1600,38,1,35.11607496
1345,626,97,3,14.01418119
1346,2547,41,4,52.36403825
1347,3520,81,3,76.90169116
1348,3301,11,2,22.55448761
1349,1516,42,2,51.80328674
1350,4538,71,1,86.72402109
1351,4983,43,1,35.33835187
1352,1723,7,4,98.62852765
1353,1620,81,4,40.62545992
1354,4671,87,3,95.19795425
1355,2256,89,4,53.73127974
1356,3650,8,3,51.45642143
1357,2648,40,3,83.85717965
1358,2594,78,4,85.82183878
1359,1580,53,3,39.53054751
1360,2125,61,4,17.58931064
1361,2255,63,4,64.14413697
1362,4080,24,4,33.50223917
1363,739,95,3,55.76056403
1364,2172,57,4,29.02542941
1365,2133,82,3,93.56523859
1366,1567,46,1,12.83807387
1367,2637,88,2,99.40131071
1368,1947,7,3,16.93410312
1369,4298,17,1,42.34730868
1370,3447,10,1,11.44783128
1371,3652,77,1,95.04417203
1372,712,16,2,90.90298232
1373,3417,28,1,66.50285542
1374,4717,54,1,60.37787349
1375,745,70,2,56.64965292
1376,3449,89,3,36.4856639
1377,4633,42,2,96.0710297
1378,1775,60,2,91.03667457
1379,3116,90,4,46.25457929
1380,2415,70,3,87.78394325
1381,521,73,4,50.09776325
1382,2052,91,1,43.25242903
1383,1495,88,3,63.25465918
1384,1050,76,4,59.14720972
1385,2177,88,2,51.33018786
1386,4243,54,4,50.87369702
1387,4217,84,3,63.65812186
1388,2413,37,4,35.75574338
1389,4335,42,3,10.51148586
1390,912,16,1,83.22907848
1391,3578,2,3,30.78768948
1392,405,2,2,76.93140029
1393,2396,92,4,41.58291721
1394,4132,65,1,54.55421673
1395,2908,6,3,54.57971401
1396,32,40,2,27.73203506
1397,1157,96,2,52.35251213
1398,3341,82,4,44.47466282
1399,3062,82,1,53.99508877
1400,2682,44,2,48.87879945
1401,1187,77,4,39.58964303
1402,1743,30,4,19.85193429
1403,1126,48,1,44.76284449
1404,3155,79,3,97.91746652
1405,655,75,1,56.40867411
1406,3157,48,4,16.30356282
1407,700,86,1,17.3400879
1408,3426,48,4,11.20201174
1409,2075,94,4,51.32113884
1410,2520,98,4,25.28267197
1411,2045,42,4,94.60714487
1412,2539,76,3,11.65882544
1413,1807,52,1,93.54738516
1414,1128,32,2,26.90879017
1415,3691,5,3,85.59361862
1416,2482,14,3,87.34885307
1417,4982,52,2,61.93269628
1418,4862,87,3,75.58607466
1419,2190,57,4,18.22150284
1420,376,79,2,39.14930276
1421,1218,32,3,86.41512613
1422,4452,52,3,67.17749104
1423,623,91,1,66.21907655
1424,4273,27,3,85.68444757
1425,3428,10,4,96.68048997
1426,3809,1,3,53.803565
1427,4073,53,1,32.37586268
1428,1040,90,1,86.54221241
1429,4990,61,3,40.458542
1430,510,59,3,35.80423449
1431,1227,4,3,79.32984253
1432,1614,4,3,34.726317
1433,3717,59,2,33.4129384
1434,4420,13,1,71.64543169
1435,160,46,1,42.66140249
1436,1133,20,2,70.79367581
1437,4906,8,1,42.61746331
1438,1882,59,3,86.73124622
1439,2412,63,3,76.9074036
1440,3986,3,1,67.08117944
1441,1862,28,2,60.15290396
1442,3374,98,2,67.75486998
1443,4545,97,1,52.10525298
1444,2518,75,3,31.14715102
1445,3708,37,4,46.38551885
1446,1528,23,2,92.08318009
1447,4229,18,4,55.78558631
1448,4486,2,2,13.03394062
1449,167,56,4,93.23347851
1450,4585,67,3,67.74643475
1451,2036,67,3,64.38262032
1452,4317,17,4,51.18059213
1453,1737,38,1,24.88041498
1454,4487,91,2,90.73385364
1455,2903,47,2,19.9641232
1456,2336,44,4,72.28679141
1457,4921,98,3,59.84916729
1458,762,87,4,45.97031544
1459,4391,44,3,67.32707374
1460,4828,18,4,59.55518988
1461,1782,83,3,80.2467741
1462,916,30,3,45.85667947
1463,2208,85,2,64.44359443
1464,3735,54,2,78.00852731
1465,4735,63,4,63.28669334
1466,1548,48,2,83.86652577
1467,4522,78,1,37.91577923
1468,2555,21,3,13.31590384
1469,1382,45,4,81.80852671
1470,2822,85,3,77.66018041
1471,1184,46,4,54.30646415
1472,3518,47,2,11.81675131
1473,3799,68,1,56.95949987
1474,3531,59,3,23.49001463
1475,331,51,3,16.69782793
1476,111,43,2,60.92956077
1477,1088,80,1,30.56999395
1478,1769,94,3,69.76106966
1479,241,89,2,93.35248471
1480,2874,35,4,52.13895716
1481,321,18,4,56.21821389
1482,2156,59,4,64.78480089
1483,4245,58,2,67.99741203
1484,615,65,1,76.51583909
1485,2373,15,3,52.9442397
1486,2853,48,3,43.70135181
1487,4435,52,4,38.66190767
1488,1471,97,1,40.80479666
1489,1630,86,2,57.66043921
1490,4598,98,4,90.88704736
1491,37,52,4,93.91094821
1492,1752,66,2,64.65223556
1493,2402,63,3,42.07092916
1494,1867,50,2,42.50417621
1495,919,82,4,92.39650071
1496,1993,78,1,85.54515243
1497,3172,44,2,48.47918344
1498,432,62,1,14.74744478
1499,2670,23,4,36.03084874
1500,2205,10,2,72.08861405
1501,4925,94,4,27.30116442
1502,533,30,4,55.27806466
1503,2238,29,1,96.20482898
1504,4471,41,4,64.77894687
1505,3730,46,4,11.78917506
1506,4074,64,4,78.93466203
1507,1085,76,2,45.54972838
1508,2760,64,1,18.10276375
1509,4665,33,4,80.6991849
1510,2136,7,1,34.73380416
1511,4494,10,4,29.87195865
1512,87,51,3,68.01796338
1513,2606,89,1,32.48026156
1514,1127,32,2,35.14799499
1515,2629,31,4,48.52049648
1516,1022,9,1,64.32766262
1517,4434,57,3,97.02202881
1518,3067,76,2,23.09460771
1519,2934,2,4,91.4881405
1520,3898,46,3,73.92471917
1521,2289,20,2,78.8472219
1522,2343,47,4,30.05892257
1523,565,44,1,88.43525368
1524,529,6,3,54.22643496
1525,1830,9,2,13.53316334
1526,2097,28,4,12.44429177
1527,3798,71,1,55.68016406
1528,632,99,2,50.63598315
1529,287,34,4,57.11997113
1530,4093,78,1,58.97332495
1531,1931,58,2,98.84930767
1532,3438,20,2,84.51439337
1533,4210,60,1,43.29911754
1534,4782,100,3,32.7866362
1535,3629,49,2,31.46076076
1536,2496,73,4,51.58688274
1537,723,76,1,86.15586828
1538,4312,45,1,73.93067768
1539,1823,67,4,47.76848998
1540,3811,100,4,34.65801229
1541,3395,41,2,79.76262804
1542,1990,6,3,12.9173306
1543,55,85,3,15.65029794
1544,4698,48,1,91.90942454
1545,77,65,1,77.3864818
1546,366,3,2,34.80866325
1547,2462,5,1,12.79043274
1548,1218,45,3,34.35257568
1549,378,63,4,39.88596576
1550,3693,42,3,72.54710891
1551,2793,21,1,60.94721955
1552,770,88,2,33.31897345
1553,21,98,2,15.94391494
1554,1939,96,3,70.71542366
1555,3422,39,3,40.0595378
1556,4807,77,2,31.91700915
1557,1967,80,1,43.89600321
1558,3134,10,1,40.57259589
1559,2630,4,2,97.478051
1560,3031,23,1,12.18163186
1561,4558,44,2,33.26355028
1562,1017,42,1,46.70747318
1563,2092,55,2,76.65321996
1564,34,93,4,62.56637938
1565,4109,15,2,54.49307856
1566,2908,11,3,11.18575044
1567,2895,58,3,80.03324016
1568,3354,81,3,11.6344197
1569,1749,18,2,14.39552349
1570,2172,48,2,41.06938495
1571,2037,84,4,29.88937393
1572,2715,57,3,60.04113007
1573,1419,100,2,70.54090223
1574,3923,57,2,27.90532988
1575,4877,18,2,35.04044519
1576,907,93,2,49.85804881
1577,4969,32,4,54.78440457
1578,2283,72,4,10.06745442
1579,2294,56,3,40.24590762
1580,4987,87,4,20.16001099
1581,1979,36,3,51.25618436
1582,989,69,2,85.40046901
1583,2886,30,1,94.39310587
1584,1721,14,2,37.15958306
1585,1696,54,3,82.28840006
1586,2675,46,4,51.05061564
1587,3703,3,4,84.5716498
1588,234,68,4,66.11906886
1589,2463,87,1,44.44305846
1590,257,45,2,77.75609508
1591,4804,26,1,72.81441194
1592,3262,14,4,18.5358687
1593,3535,70,3,83.22746096
1594,3852,55,4,65.84197109
1595,3057,95,4,29.43283547
1596,1808,32,1,91.66076919
1597,4343,30,1,60.893092
1598,1176,13,4,13.30526624
1599,2445,39,4,75.51217147
1600,2858,27,1,97.7201866
1601,322,69,3,36.73766508
1602,2658,72,3,18.32244259
1603,4510,27,2,64.23876681
1604,1425,23,4,17.85569184
1605,4642,73,1,66.26576405
1606,2139,68,1,99.35228714
1607,3122,52,3,98.65129251
1608,753,58,4,28.6698307
1609,2658,24,2,68.51717088
1610,484,27,3,71.57913384
1611,4279,40,1,88.78883807
1612,3004,53,2,57.45875394
1613,3300,33,2,99.06059682
1614,1461,31,1,99.21537031
1615,297,97,1,16.14117125
1616,4410,96,3,81.79205206
1617,149,59,1,89.86479118
1618,2053,16,4,17.99225305
1619,1590,33,4,93.86137455
1620,2692,94,3,62.88021999
1621,4479,31,4,66.5154554
1622,719,11,3,81.45627037
1623,368,38,1,74.04271946
1624,4798,32,3,69.42450713
1625,4252,78,1,53.67613372
1626,1267,25,3,23.62490722
1627,3056,77,3,66.09656798
1628,3141,34,3,23.00226221
1629,1121,58,1,10.26251335
1630,946,49,3,92.70859812
1631,3947,49,4,82.98006952
1632,1171,55,2,69.89169931
1633,232,4,4,91.38443605
1634,4302,98,1,97.45898691
1635,4775,89,1,93.59624905
1636,1274,62,4,87.73925066
1637,2843,42,3,97.64420223
1638,2413,3,2,67.35398129
1639,1184,71,2,49.17689725
1640,2751,66,3,65.98664743
1641,2017,83,1,88.26577872
1642,3746,84,4,63.02864172
1643,4420,82,2,26.85125703
1644,239,26,3,35.86890476
1645,3963,64,4,44.62629909
1646,2105,62,2,54.45410897
1647,2718,48,1,83.95520617
1648,4478,37,4,60.77410941
1649,1635,51,4,99.04575642
1650,4611,41,4,87.50503206
1651,1924,70,2,42.5562849
1652,1928,41,2,32.34024134
1653,1243,19,1,25.62635603
1654,2837,1,4,75.07255977
1655,1052,94,2,95.7292497
1656,2959,24,1,91.63711188
1657,2361,49,2,76.89516235
1658,3259,45,2,56.81580515
1659,2967,71,3,32.31848015
1660,4878,93,4,74.41108565
1661,1965,44,3,96.55234181
1662,4910,75,1,37.34407009
1663,3907,11,2,39.75227902
1664,3422,76,3,14.95100089
1665,4330,63,1,60.75505326
1666,1554,47,3,20.76946839
1667,2433,40,3,71.95027014
1668,4380,46,2,62.60055559
1669,592,90,3,65.60778236
1670,841,48,1,99.40207257
1671,122,73,4,80.36208495
1672,392,72,2,17.97282564
1673,2492,76,3,79.35191132
1674,3997,81,3,88.71023903
1675,910,73,4,40.38578505
1676,3901,32,3,99.54830277
1677,4869,57,4,18.64905015
1678,3939,87,2,25.37513207
1679,4567,31,1,22.38622029
1680,453,35,3,91.10561334
1681,2281,87,1,37.31674196
1682,3217,65,3,75.66490304
1683,1108,85,4,39.21483221
1684,578,87,3,35.13883049
1685,4179,1,2,80.34180362
1686,5000,5,2,23.16087945
1687,2500,54,4,54.60205239
1688,171,62,3,96.25630664
1689,1540,73,4,39.45080785
1690,2220,67,2,85.91765386
1691,2543,15,3,89.20119987
1692,4397,4,2,77.31521648
1693,176,60,2,80.72418322
1694,1384,81,1,57.14725108
1695,3842,23,3,32.68650141
1696,1654,64,4,17.2236994
1697,2895,93,3,98.12812676
1698,4358,97,2,97.45726019
1699,4354,68,3,45.46189509
1700,1386,84,3,51.18955106
1701,3942,22,4,25.16075365
1702,3862,45,1,59.53748122
1703,3203,100,3,76.8672893
1704,941,100,4,79.8168448
1705,1920,1,3,74.07602377
1706,1112,93,2,73.57953421
1707,2670,88,4,69.83306482
1708,3288,2,4,10.5479507
1709,3475,98,4,86.21788091
1710,3248,20,4,55.18189316
1711,1199,12,4,31.22276568
1712,1360,25,3,54.84735027
1713,3341,90,3,36.47089044
1714,132,57,2,90.40158397
1715,4333,11,4,59.83087651
1716,4867,53,3,77.8507913
1717,3256,47,1,40.2946774
1718,4533,68,3,83.9979076
1719,4561,61,3,25.07566255
1720,4872,95,4,80.14386612
1721,3167,24,3,79.84409911
1722,3839,75,3,79.90053697
1723,2792,89,4,97.78505936
1724,878,67,3,95.03655536
1725,1526,92,3,30.0744325
1726,1577,18,1,19.53957053
1727,110,69,3,22.48131645
1728,4142,2,4,14.10610054
1729,2770,64,1,47.14740855
1730,2571,86,3,17.96423553
1731,981,40,4,30.85891127
1732,1191,38,4,84.30934518
1733,1979,60,2,92.70728688
1734,2224,71,1,75.6534626
1735,3642,16,1,52.42801844
1736,3895,93,4,60.10354262
1737,2447,84,4,83.45184007
1738,2326,58,2,67.1677502
1739,3307,34,3,69.89001427
1740,3996,5,3,15.531722
1741,1264,4,4,50.1179084
1742,2251,90,2,34.79006107
1743,1104,12,3,79.67955953
1744,3054,80,1,44.06461794
1745,283,16,4,83.40991485
1746,3476,70,3,52.17501885
1747,2011,63,1,64.32347795
1748,271,23,4,31.59734043
1749,1938,38,4,22.61675662
1750,1106,84,3,72.428803
1751,3153,60,3,72.95995951
1752,2634,15,3,65.51963552
1753,2856,39,3,63.16319829
1754,1470,31,2,98.67737404
1755,864,14,2,53.9614215
1756,3066,5,2,63.74112644
1757,2842,23,4,26.28924672
1758,2155,92,3,82.36429028
1759,170,39,1,50.31593524
1760,1012,97,2,16.9083105
1761,2719,64,3,38.10112239
1762,458,14,2,33.16668368
1763,1771,75,1,20.98012314
1764,2217,91,2,77.13807192
1765,3472,78,1,43.40172234
1766,879,39,2,71.26619616
1767,2511,10,1,74.79002038
1768,949,45,1,65.85156451
1769,2058,100,4,33.92870001
1770,3580,56,1,18.08891932
1771,2027,6,2,27.63848029
1772,1587,55,4,37.63597207
1773,4979,33,2,30.49938133
1774,505,9,4,68.06113462
1775,4214,98,4,42.24386385
1776,3031,19,3,84.96649889
1777,1822,6,1,32.98439302
1778,4399,61,2,43.63547671
1779,4482,33,1,62.29321094
1780,1055,17,2,52.29879856
1781,2266,7,2,89.10683561
1782,4107,61,2,51.13394243
1783,3681,12,2,99.22513972
1784,1991,13,3,93.47404798
1785,4284,15,3,53.2870638
1786,1289,91,1,67.2137952
1787,4206,8,2,65.06757998
1788,3402,75,2,90.19411675
1789,3111,1,1,19.88766541
1790,891,83,2,65.67631139
1791,234,51,1,88.1485794
1792,3358,88,2,20.75738594
1793,3883,19,4,53.69664991
1794,2819,16,1,20.32947241
1795,3003,88,1,35.22479987
1796,2679,12,3,60.52505904
1797,2429,86,3,60.22761909
1798,781,79,1,72.56161385
1799,4560,41,2,20.11754152
1800,4144,91,4,53.46669387
1801,4449,64,1,42.76723249
1802,4025,30,1,31.44763417
1803,4389,81,1,77.85334621
1804,3013,51,3,86.99654923
1805,2898,71,2,40.71989565
1806,3034,63,1,58.90313965
1807,2689,100,1,30.57090472
1808,3270,10,4,66.00596126
1809,2798,64,2,71.7494377
1810,137,68,4,98.34923044
1811,3604,81,2,75.34121569
1812,4507,87,2,56.50587193
1813,245,36,3,85.92544461
1814,2488,68,2,92.08341458
1815,3591,79,2,62.10537564
1816,2855,20,1,63.78488079
1817,4035,78,1,53.30965723
1818,4208,57,1,74.06410578
1819,1246,50,1,69.11406262
1820,824,28,4,32.1020342
1821,4104,8,4,33.07468754
1822,2350,74,3,68.09662174
1823,3173,71,4,43.9355913
1824,2038,18,2,47.28417107
1825,482,10,1,69.37178623
1826,3508,33,3,84.51639361
1827,2200,35,4,78.13021984
1828,3414,67,1,75.61940635
1829,3086,3,1,19.53909378
1830,2432,65,1,80.53876655
1831,4255,33,4,73.61454368
